,review_id,user_id,business_id,stars,useful,funny,cool,text,date
6290354,90jdwmUfpPMmNd40eX_bLg,gssFFZXK92SIv26FgmJhmg,YjyQlqHoB3Q9ysJGXiJuLA,5.0,0,0,1,"Ever thought to yourself and come up with the idea to throw axes? Yeah most people don't, but I'm not most people. After arriving in Canada after a long bus ride. The only natural thing for a girl to do is blow off some steam. So I did a search and found an axe throwing location. We made our way there and we were greeted by super awesome friendly spectacular wonderful people. It was our first time axe throwing, and they were very eager to give us newbies, a tutorial we'd never forget. Our night was full of laughs, jokes, and booze. Of course axe throwing as well! Eventually I got over holding back. Seriously don't hold back, it won't stick to anything. The axe is not going to bounce back and hit you that easily either. You are told to throw at a safe distance. Coming here was an excellent decision and we'd come back anytime. If you are curious, just do it! You won't regret it, but I'm also not you so, I don't know if you will regret it.",2019-11-25 21:34:50
6290773,HJWquIxplabqeCudFRYvWg,8u-LLTQWdv5V7KQ00qIGXw,Aq4bCSpn6rWRNDWfHh2WfA,3.0,0,0,1,"HEY it's hooters !! what else are you gonna say ? I like the wings !!!! AMAZING,AMAZING!!!
 but as I was sitting there looking around, it dawned on me, am I at a gay bar ???? everyone there are dudes !!! so I ended up looking at the shorts , but that's not cool because I feel like a perv, so...I dunno",2019-02-10 05:38:17
6292829,s0VbCdy_qF4tR6x2rRSs-A,Yr3zk8HavCPPTGDsApOjyw,xFkUn2tIJY0vkcm1Hl5m_A,5.0,0,0,0,It was by complete accident we stumbled upon this Whalburgers considering we wanted to try one and the best way I can describe our experience is we can not wait to have it again soon!! The burgers were absolutely delicious and filling. I have to eat gluten free and they do offer a gluten free bun that was by far the best gluten free bun I have ever had! The prices are very reasonable but I did find they lacked fries for the price you pay on those. Service at this location was slightly disappointing but that did not set back the experience what so ever. Highly recommend this place if you get the chance.,2019-03-10 00:53:28
6295724,NUwR6sfgOfqwftRBjQRlTw,FFFeLM5rk29RZn6FmGlHYQ,xFkUn2tIJY0vkcm1Hl5m_A,2.0,1,0,0,"Since this American burgers joint opened I've been meaning to trying it. 

The customer service was good but other than that I can't say there's much else to pull me in

The burger was disappointing. Really dry or overcooked. Not juicy at all. The tomato was 
what I'd call juicy lol

The Sweet potato tots were not bad. That and the chocolate milkshake (frappe as they like to call it) were the best of what I had but they were by no means standouts and something I could easily acquire elsewhere and better tasting.

I'm glad to have tried it but can't say I'd eat there again.",2019-08-31 16:30:49
6308526,7a3_kdoHxFTVYfCO_XSjWw,mQJxnm4K1RPEPLaCPuZbcg,vgaOy7n8BQFkPb0wzNX9eA,1.0,1,0,0,"Came in expecting great food and drinks before a Blue Jays game and was extremely disappointed. The servers were running around like chickens with their heads cut off, drinks took 20 mins to be delivered (none were alcoholic), and when we got our food 30 mins after we got our drinks, some was cold and incomplete without items that were listed as ingredients on their menus (i.e. corn salsa, aioli, etc.). We finally decided to eat what we could and just get the check and leave. To top off this experience, when we had to sign the credit card receipt, the server gave us a yellow crayon to sign off with. Not great. Will never go back.",2019-08-17 18:17:37
6312737,mc_jB36pKdHauMOylUlqsA,CZHRAwG9XOxVTxv17OpIAw,xFkUn2tIJY0vkcm1Hl5m_A,2.0,0,0,1,"Been a few times here but today was the worst.  Not that busy when we went and promptly taken to our seat but we sat 15 mins with noone coming.  Finally a girl comes and says ""sorry your server busy can I take a drink order"" I said we are ready to order food with our drinks. The girl pulls a face and rips a receipt paper off all ticked off and inconvenient.  We get our food which is good of course, it always has been good but due to then getting ignored after being served and having to prompt to get our bill or table cleared.  Btw what server we were to get idk as it was a bartender I saw (she was good) a guy wondering aimlessly and that pulling face girl. Service sucked. Food was good but that was it.",2019-09-27 19:17:19
6313786,Yez7RXxYokv9VR3v2UY83w,aHkn3tnOEyA1grHpcDZEew,xFkUn2tIJY0vkcm1Hl5m_A,2.0,0,0,0,"We took a burger as snack since we just had dinner. It's not worthy the hype! The burger was very greasy.
The order came pretty fast....maked me wonder if it's fresh or premade and reheated burger. We had the Mom's sloppy Joe and added the poutine as an extra. The poutine lack sauce, cheese and salt, the sloppy Joe was ok. Nothing special.",2019-07-03 18:51:13
6315977,0VG07Qv6xOrkrAk_3kBWDA,W7N952hDvfZwdNvncM4D3Q,xFkUn2tIJY0vkcm1Hl5m_A,2.0,0,0,0,"Sorry Mark. Love your movies (and F45) but the burgers are just OK.

Nothing bad, but also nothing that stands out. Good if you need a beer and a place to watch the game. But, I wouldn't move mountains for a Wahlburger.",2019-10-07 00:16:52
6317193,RzssMAW5bOoshNM-P4tb0g,bup2oiTA1YT3rOeUA8LVSw,2vBo1wWJckBnGOHhxt9ecg,5.0,0,0,1,"Went to this location with a group of 9 of us after the Jays game wanting to drink some more and eat some more. We were seated outside on the patio and thank goodness we left the game a bit early because it got packed afterwards. Decided to get a bunch of apps with one of my friends to share and they were all mostly delicious. 

I LOVED the Cider Sangria that they had. It was so refreshing and the cider helped cut the taste of the wine and it was full of fruit!! 

Mozzarella Sticks - super cheesy, perfectly fried and great dipping sauce

Cauliflower Bites - perfectly coated and fried, not mushy at all, love that you can choose your own wing sauce as a topping. I only wish they had tossed all the bites in the sauce and not just sprinkled it on top because the ones on the bottom had no sauce at all

Jalapeño Poppers - didn't have jalapeño pepper in them, I think it was a red pepper, but they were still good

Garlic Sticks - these were our least favourite. It was more of a stick with a sprinkle of garlic than anything else. I wish it was seasoned better and tossed better because it really was just eating a stick of fried dough",2019-09-09 14:03:29
6321341,-at77beY3GFEawzBdi0o1A,94-xB9zZKh-4ULVfPlMp2g,xFkUn2tIJY0vkcm1Hl5m_A,4.0,1,1,2,"I had never been to a Wahlburgers before and I have to say that I enjoyed my first visit. This location just up the street from the Rogers Centre apparently has not been open for too long. It's down the road from the hotel at which I stay when I visit our Canadian office and I had never seen it until this trip. It is apparently the hotel restaurant for the SoHo Metropolitan Hotel.

The dining area was spacious and the atmosphere relaxed, as you'd expect for a casual burger joint. The menu options were more than adequately varied for the type of place it was. I had a Turkey burger with tater tots, which I thought was quite tasty. My colleague had a Double Decker burger with fries, about which he was also quite positive. He also had ice cream to finish while I had a coffee. We both felt the food quality was quite good and the service was excellent. Our waitress was pleasant and efficient, and the food came out quickly after our order. The prices were not bad for everything we had. The final bill with food, drinks, tax and tip was about $30 CAD per person. This was a little over $20 USD per person with the exchange rates at the time. That's about right for a gourmet burger place from my perspective.",2019-05-19 16:45:09
6321775,iOTKT55JZR0vYDIkuPCp-A,v4hmGW5xSDPxvTQhAS3xDQ,Aq4bCSpn6rWRNDWfHh2WfA,2.0,2,0,1,Went there to watch a basketball game and had their all you can eat wings. Overall It's an sub-par experience.,2019-11-29 01:49:33
6323915,q57wDMREsfL713g4_CnQQg,QEs1lrM-zN8Lbvyi-Pmctw,Aq4bCSpn6rWRNDWfHh2WfA,5.0,0,0,1,"This place was awesome as always, I went on Monday (Thanksgiving) for AYCE with no disappointment, our server was Erin and she was awesome, she always made sure we had our orders placed and took care of us at all times, the wings were great as always, knowing that people like Erin are there keeps me coming back, thank you Erin and thank you Hooters for the wings....until next time...",2019-11-17 20:24:28
6330707,8dHnqV_r76r0VjjFobRYcA,Bal6fadqRCzPdWBISao7WQ,nOu-pkyvRkRH-Cw3t00gyw,4.0,0,0,0,Great laid back atmosphere to watch EPL games. Decent beer selection and the food was what to be expected.,2019-08-29 15:27:45
6331076,rHJ1GdpBNQMAJ96S3AfX3w,jrty0y6w24jaHRXMXM-qfg,d5n_zQMaVZxFKNnS-4ludA,1.0,0,0,0,Absolutely horrible manager. Lied to us about the price and made us miss a sporting event. Treated terribly and with disrespect. Never go here ever.,2019-06-02 20:57:07
6341827,n0JracrZDqJrM9NwD5fh0Q,ufigb2yiqEFDqf2OIYFNQQ,xFkUn2tIJY0vkcm1Hl5m_A,2.0,0,0,0,Waited 5 minutes till a server acknowledged me. Then waited another ten minutes till we got a table. We got our food it was good. But the server ignored us for most of the time. Only coming by to give us our bill. My friend needed change so we had to wait quite a bit till we asked another server for her change and eventually they brought it over. The food is good but I doubt I'll ever go back. Not really worth the wait,2019-11-12 04:07:12
6343549,T57jlkQQPjV-0nfgzL3IOA,nXkVyUX_2zxEPcuWGJKMBA,2vBo1wWJckBnGOHhxt9ecg,5.0,0,0,0,"Best food I had while visiting Canada. Our waitress was not only friendly, pleasant and polite but she was attentive and patient. I enjoyed the food, the ambiance, and the drinks. The place was so good that although we thought that was going to be our last meal of the day, we went back in before heading back to NY on the same day.

Definitely planning to visit again. 

Thank you for making our first trip to Canada a memorable experience.... and a delicious one.",2019-05-18 16:51:08
6343744,QDT_2jXV0VOFWx9ERO0J6g,iPfAxp6F7X2-nBLFM1kjfA,vgaOy7n8BQFkPb0wzNX9eA,2.0,0,0,0,Came for brunch on a Sunday morning. Food was good but service was awful. Waited 40+ min for breakfast even though the restaurant was not busy whatsoever. Waitress never came back to ask if we wanted refills on coffee & water. A shame that the food was so good but the service was awful.,2019-09-01 15:33:01
6344775,fibapK76PDD-dgAibA6BRA,irKUjDwfRCKqhgnaguRFpw,xFkUn2tIJY0vkcm1Hl5m_A,5.0,0,0,0,"This place was awesome. A couple of guys I know always talk about how they go here whenever they visit Toronto, so naturally I couldn't pass up visiting myself. When you walk in your greeted by green W's everywhere and pictures of the Wahlberg brothers plastered on the wall. The menu is filled with all sorts of Wahl goodies and burgers. I decided when in Rome and went with the ""Eh"" burger and ""Poutineized"" my side of tater tots. The burger was a nice juicy 8 oz with peameal bacon, a fried egg, and other fixings. The tots were as you expect. Golden delicious and topped with cheese curds and gravy. It was everything I dreamed of and more. My first meal in Toronto was as Canadian as it gets. There's a pretty good amounf of menu options here and they were very helpful with gluten intolerance allergies. They do have gluten free buns available which I did not see listed on the menu. My girlfriend got a portabella burger on a gluten free but with a side of sweet potato tots and wahl sauce, and had nothing but good things to say about her meal too. Definitely worth stopping by for a good burger if you're in the area. Can't wait to go back.,",2019-04-28 02:16:22
